category,colour,currency,image,name,offer_price,os_version,page_number,processor,ram,regular_price,rom,url
Laptop,Silver,AED,,"VICTUS 16T-R100 Laptop With 16-Inch Display, Core i7-14700HX Processor/16GB RAM/512GB SSD/8GB Nvidia Geforce RTX 4060 Graphics Card/Windows 11 English Silver",4998.95,Windows 11,13,,16 GB,7409.0,512 GB,https://www.noon.com/uae-en/victus-16t-r100-laptop-with-16-inch-display-core-i7-14700hx-processor-16gb-ram-512gb-ssd-8gb-nvidia-geforce-rtx-4060-graphics-card-windows-11-english-silver/N70069230V/p/?o=b1dcb1a50bebfaef
Laptop,Cloud Grey,AED,,"Ideapad 1 15IAU7 Laptop With 15.6-Inch Display, Core i3-1215U Processor/8GB RAM/256GB SSD/Intel UHD Graphics/Windows 11 English Cloud Grey",1099.0,Windows 11,13,,8 GB,1379.0,256 GB,https://www.noon.com/uae-en/ideapad-1-15iau7-laptop-with-15-6-inch-display-core-i3-1215u-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-windows-11-english-cloud-grey/N70052687V/p/?o=b5956000c448320f
Laptop,Black,AED,,"ThinkPad E16 Gen1 (21JN00CKGR) Laptop With 16-Inch Display, Core-i7-13700H Processor/16GB RAM/512GB SSD/Windows 11 Pro/Intel Iris Xe Graphics + Topload Case English Black",2949.0,Windows 11 Pro,13,,16 GB,4919.0,512 GB,https://www.noon.com/uae-en/thinkpad-e16-gen1-21jn00ckgr-laptop-with-16-inch-display-core-i7-13700h-processor-16gb-ram-512gb-ssd-windows-11-pro-intel-iris-xe-graphics-topload-case-english-black/N70052554V/p/?o=abe05e0e6005f15a
Laptop,Black,AED,,"Nitro 5 AN515-45-R7WA Gaming Laptop With 15.6-Inch FHD Display, AMD Ryzen 7-5800H Processer/16GB RAM/512GB SSD/6GB NVIDIA GeForce RTX 3060 Graphics Card/Windows 10 Home English Black",3799.95,Windows 10,13,,16 GB,5428.0,512 GB,https://www.noon.com/uae-en/nitro-5-an515-45-r7wa-gaming-laptop-with-15-6-inch-fhd-display-amd-ryzen-7-5800h-processer-16gb-ram-512gb-ssd-6gb-nvidia-geforce-rtx-3060-graphics-card-windows-10-home-english-black/N53259633A/p/?o=ddd0a3254781f2ca
Laptop,Silver,AED,,"Latitude 5320 Laptop With 13.3-Inch Full HD Antiglare Display, Core i5-1145G7 Processor/8GB RAM/512GB SSD/‎Intel Iris Xe Graphics/Windows 11 Pro With Dell Original Bag Back English Silver",1799.0,Windows 11 Pro,13,,8 GB,2039.0,512 GB,https://www.noon.com/uae-en/latitude-5320-laptop-with-13-3-inch-full-hd-antiglare-display-core-i5-1145g7-processor-8gb-ram-512gb-ssd-intel-iris-xe-graphics-windows-11-pro-with-dell-original-bag-back-english-silver/N53372968A/p/?o=b9760842ec2f093c
Laptop,Black,AED,,"Legion Pro 5 Gaming Laptop 16"" WQXGA 165Hz Display Core i9-13900HX 24 Cores 16GB 1TB SSD NVIDIA RTX 4060 Graphics 8GB RGB Backlit  WIN11 Grey  (Free Gaming Mouse & Headset) English/Arabic Black",5899.0,Windows 11 Home,13,,16 GB,7439.0,1 TB,https://www.noon.com/uae-en/legion-pro-5-gaming-laptop-16-wqxga-165hz-display-core-i9-13900hx-24-cores-16gb-1tb-ssd-nvidia-rtx-4060-graphics-8gb-rgb-backlit-win11-grey-free-gaming-mouse-headset-english-arabic-black/N70023847V/p/?o=e3683aa1f72f5b7c
Laptop,Grey,AED,,"Slim Laptop With 15.6-Inch Display, Core i5-1235u Processor/32GB RAM/2TB SSD/Intel Xe Graphics/Windows 11 Home With Free Accessories English Grey",2149.0,Windows 11 Home,13,,32 GB,2500.0,2 TB,https://www.noon.com/uae-en/slim-laptop-with-15-6-inch-display-core-i5-1235u-processor-32gb-ram-2tb-ssd-intel-xe-graphics-windows-11-home-with-free-accessories-english-grey/N70098586V/p/?o=c579fe60eb6538ab
Laptop,Black,AED,,"Victus 15 Gaming Laptop With 15.6-Inch Display, Ryzen 7 5800H Processor/64GB RAM/1TB SSD/4GB Nvidia GeForce RTX 3050 Ti Graphic Card/Windows 11 + HDMI Cable English Black",4199.0,Windows 11 Home,13,,64 GB,5219.0,1 TB,https://www.noon.com/uae-en/victus-15-gaming-laptop-with-15-6-inch-display-ryzen-7-5800h-processor-64gb-ram-1tb-ssd-4gb-nvidia-geforce-rtx-3050-ti-graphic-card-windows-11-hdmi-cable-english-black/N70015766V/p/?o=e536e0a010ffd3eb
Laptop,Black,AED,,Vostro 3510 Laptop With 16-Inch Full HD Display 11th Gen Intel Core i5-1135G7/1TB HDD/8GB RAM/Intel Intergrate Graphices/Windows 10 Home/International Version English Black,1596.0,Windows 10 Home,13,,8 GB,3239.0,1 TB,https://www.noon.com/uae-en/vostro-3510-laptop-with-16-inch-full-hd-display-11th-gen-intel-core-i5-1135g7-1tb-hdd-8gb-ram-intel-intergrate-graphices-windows-10-home-international-version-english-black/N51375933A/p/?o=bdfc358eabfb811b
Laptop,Nightfall black,AED,,"Spectre x360 2-In-1 Laptop With 13.5-Inch Display, Intel Core i7 Processor/16GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 English/Arabic Nightfall black",4199.0,Windows 11,13,,16 GB,5999.0,1 TB,https://www.noon.com/uae-en/spectre-x360-2-in-1-laptop-with-13-5-inch-display-intel-core-i7-processor-16gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-english-arabic-nightfall-black/N53399202A/p/?o=afcbeb79e52ad9ff
Laptop,Graphite Grey,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"IdeaPad Flex 5 14ITL05 2-In-1 Laptop With 14-Inch Touch Full HD Display, 11th Gen Core i7-1165G7 Processor/16GB RAM/512GB SSD/2GB NVIDIA GeForce MX450 Graphics/Windows 11 /International Version English/Arabic Graphite Grey",,Windows 11,13,,16 GB,6499.0,512 GB,https://www.noon.com/uae-en/ideapad-flex-5-14itl05-2-in-1-laptop-with-14-inch-touch-full-hd-display-11th-gen-core-i7-1165g7-processor-16gb-ram-512gb-ssd-2gb-nvidia-geforce-mx450-graphics-windows-11-international-version-english-arabic-graphite-grey/N52485117A/p/?o=bfd15048ef487eec
Laptop,Black,AED,,ThinkPad 11e Yoga Gen 6 Intel Laptop 11.6 Inch IPS Touch LED Backlight M3-8100Y UHD Graphics 615 4GB RAM 256GB SSD Win 10 Pro English Black,2199.0,Windows 10 Pro,13,,4 GB,3498.0,256 GB,https://www.noon.com/uae-en/thinkpad-11e-yoga-gen-6-intel-laptop-11-6-inch-ips-touch-led-backlight-m3-8100y-uhd-graphics-615-4gb-ram-256gb-ssd-win-10-pro-english-black/N53370271A/p/?o=cbd6afcf701935cf
Laptop,Blue,AED,,"Newest 2022 Laptop With 15.6-Inch FHD Display, AMD Ryzen 5 5500U Processor/32GB RAM/1TB SSD/AMD Radeon Graphics/Windows 11 English Blue",2099.0,Windows 11,13,,32 GB,2999.0,1 TB,https://www.noon.com/uae-en/newest-2022-laptop-with-15-6-inch-fhd-display-amd-ryzen-5-5500u-processor-32gb-ram-1tb-ssd-amd-radeon-graphics-windows-11-english-blue/N53391574A/p/?o=f1aa51f68a99be2f
Laptop,black,AED,,"2022 Newest TUF Dash Premium Gaming Laptop: 15.6"" FHD 144Hz IPS Display, Intel Gaming H Core H 8-Core i7-11370H, 32GB RAM, 2TB SSD, 4GB GeForce RTX 3050Ti, Wifi6, Backlit-KYB, DTS, Win10H English black",4549.0,Windows 10 Home,13,,32 GB,5519.0,2 TB,https://www.noon.com/uae-en/2022-newest-tuf-dash-premium-gaming-laptop-15-6-fhd-144hz-ips-display-intel-gaming-h-core-h-8-core-i7-11370h-32gb-ram-2tb-ssd-4gb-geforce-rtx-3050ti-wifi6-backlit-kyb-dts-win10h-english-black/N53392977A/p/?o=d743b700b8a2ec9b
Laptop,Bespoke Black,AED,https://f.nooncdn.com/p/v1679124731/N53392988A_1.jpg?format=jpg&width=240,"Vivobook 15 X513EA-EJ3064W Slim Laptop With 15.6-Inch Display, Core i5-1135G7 Processor / 8GB RAM / 512GB SSD / Win11 Home / English/Arabic Bespoke Black English/Arabic Bespoke Black",,Windows 11 Home,13,,8 GB,2598.95,512 GB,https://www.noon.com/uae-en/vivobook-15-x513ea-ej3064w-slim-laptop-with-15-6-inch-display-core-i5-1135g7-processor-8gb-ram-512gb-ssd-win11-home-english-arabic-bespoke-black-english-arabic-bespoke-black/N53392988A/p/?o=ea6a5944be256d2d
Laptop,Platinum,AED,,"Surface Pro 9 QIY-00007 Convertible 2-In-1 Laptop With 13 Inch Display, Core i7 1255u Processor/16GB RAM/512GB SSD/Intel Iris XE Graphics/Windows 11 Pro English/Arabic Platinum",5849.0,Windows 11 Pro,13,,16 GB,7559.0,512 GB,https://www.noon.com/uae-en/surface-pro-9-qiy-00007-convertible-2-in-1-laptop-with-13-inch-display-core-i7-1255u-processor-16gb-ram-512gb-ssd-intel-iris-xe-graphics-windows-11-pro-english-arabic-platinum/N53404540A/p/?o=f070828eee9fc87b
Mobile,Phantom Black,AED,,Galaxy S22 Ultra Dual SIM Phantom Black 8GB RAM 128GB 5G - International Version,,,12,,8 GB,1630.0,128 GB,https://www.noon.com/uae-en/galaxy-s22-ultra-dual-sim-phantom-black-8gb-ram-128gb-5g-international-version/N52611463A/p/?o=cfe277f938273f7b
Mobile,Titanium Violet,AED,https://f.nooncdn.com/p/pnsku/N70036955V/45/_/1705580059/e7d4aacd-8cb2-4ddf-8bc7-8b9f362af544.jpg?format=jpg&width=240,Galaxy S24 Ultra Dual SIM Titanium Violet 12GB RAM 1TB 5G - International Version,4749.0,,12,,12 GB,6899.0,1024 GB,https://www.noon.com/uae-en/galaxy-s24-ultra-dual-sim-titanium-violet-12gb-ram-1tb-5g-international-version/N70036956V/p/?o=ae263e114b1d4b0f
Mobile,Volcanic Black,AED,,10 Pro Single SIM Volcanic Black 8GB RAM 128GB 5G - Global Version,1080.0,Android 12,12,Qualcomm Snapdragon,8 GB,1799.0,128 GB,https://www.noon.com/uae-en/10-pro-single-sim-volcanic-black-8gb-ram-128gb-5g-global-version/N53387925A/p/?o=bf5a93a9a83d9fad
Mobile,Pulsar,AED,,Nubia Red Magic 7 Dual Sim Pulsar 16GB RAM 256GB 5G - International Version,1775.0,,12,Qualcomm Snapdragon,16 GB,3599.0,256 GB,https://www.noon.com/uae-en/nubia-red-magic-7-dual-sim-pulsar-16gb-ram-256gb-5g-international-version/N52758206A/p/?o=a006373e4403700d
Mobile,Sand,AED,,8210 Dual SIM Sand / Grey 48MB RAM 128MB 4G - Middle East Version,,,12,,48 MB,121.0,128 MB,https://www.noon.com/uae-en/8210-dual-sim-sand-grey-48mb-ram-128mb-4g-middle-east-version/N53364069A/p/?o=b2c5a4592311063c
Mobile,Phantom White,AED,https://f.nooncdn.com/p/v1687430448/N52612302A_1.jpg?format=jpg&width=240,Galaxy S22 Ultra Dual SIM Phantom White 12GB RAM 256GB 5G - International Version,1990.0,Android 12,12,,12 GB,5099.0,256 GB,https://www.noon.com/uae-en/galaxy-s22-ultra-dual-sim-phantom-white-12gb-ram-256gb-5g-international-version/N52603077A/p/?o=eda02d5c5dcba95c
Mobile,Black,AED,,G4 Black 3GB 32GB 4G LTE,149.0,Android 5.0/5.1(Lollipop),12,Snapdragon,3 GB,280.0,32 GB,https://www.noon.com/uae-en/g4-black-3gb-32gb-4g-lte/N11965049A/p/?o=a43f48866c24605e
Mobile,Gray,AED,,"Ace 2 Pro 5G 24Gb+1TB Snapdragon 8 Gen 2 Octa Core 6.74” 120Hz Amoled Screen 50MP Triple Camera 5000mAh Battery 150W, Gray Chinese Version",2075.0,,12,,24 GB,3499.0,1 TB,https://www.noon.com/uae-en/ace-2-pro-5g-24gb-1tb-snapdragon-8-gen-2-octa-core-6-74-120hz-amoled-screen-50mp-triple-camera-5000mah-battery-150w-gray-chinese-version/N70049595V/p/?o=e73c4ca8ddaffa3c
Mobile,Pearl White,AED,https://f.nooncdn.com/p/pnsku/N70022876V/45/_/1700124521/d377dc34-7c94-4dd6-93e3-0f6c306a55d5.jpg?format=jpg&width=240,Spark 10 Pro 6.8 Inch Pearl White 8GB 256GB 4G - International Version,450.0,,12,MediaTek Helio,8 GB,799.0,256 GB,https://www.noon.com/uae-en/spark-10-pro-6-8-inch-pearl-white-8gb-256gb-4g-international-version/N70022874V/p/?o=cd8f480cd3741e7e
Mobile,Green,AED,https://f.nooncdn.com/p/pnsku/N53374778A/45/_/1712239196/39f2ce6e-1ce2-4015-9a5e-bd0426b8379f.jpg?format=jpg&width=240,Galaxy S23 plus 5G Dual SIM Green 8GB RAM 256GB - Middle East Version,2298.95,,12,,8 GB,3899.0,256 GB,https://www.noon.com/uae-en/galaxy-s23-plus-5g-dual-sim-green-8gb-ram-256gb-middle-east-version/N53374779A/p/?o=a528f2986cbc923c
Mobile,Cream,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Galaxy S23 Ultra 5G Single SIM + eSIM Cream 12GB RAM 512GB - International Version,,,12,,12 GB,2575.0,512 GB,https://www.noon.com/uae-en/galaxy-s23-ultra-5g-single-sim-esim-cream-12gb-ram-512gb-international-version/N53388821A/p/?o=faf80fa547f0828f
Mobile,Blue,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,iPhone 13 128GB Blue 5G With FaceTime - UAE Version,2300.0,iOS 15,12,Apple,4 GB,3399.0,128 GB,https://www.noon.com/uae-en/iphone-13-128gb-blue-5g-with-facetime-uae-version/N50838002A/p/?o=ee32acc7c605a26c
Mobile,Phantom Black,AED,,Galaxy S21 Ultra Dual Sim Phantom Black 12Gb Ram 128Gb 5G Middle East Version,898.0,Android 11,12,Samsung Exynos,12 GB,1030.0,128 GB,https://www.noon.com/uae-en/galaxy-s21-ultra-dual-sim-phantom-black-12gb-ram-128gb-5g-middle-east-version/N70013483V/p/?o=fdccdba5ed0b5aff
Mobile,Green,AED,https://f.nooncdn.com/p/v1675009313/N53379866A_1.jpg?format=jpg&width=240,Galaxy S23 Ultra 5G Dual SIM Green 8GB RAM 256GB  - Middle East Version,,,12,,8 GB,2570.0,256 GB,https://www.noon.com/uae-en/galaxy-s23-ultra-5g-dual-sim-green-8gb-ram-256gb-middle-east-version/N53379868A/p/?o=cee473804cb784fb
Mobile,Midnight,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,iPhone 13 256GB Midnight 5G With Facetime - International Specs,2899.0,iOS 15,12,Apple,4 GB,3819.0,256 GB,https://www.noon.com/uae-en/iphone-13-256gb-midnight-5g-with-facetime-international-specs/N50838227A/p/?o=e4be47ba4699849b
Mobile,Gravity Black,AED,https://f.nooncdn.com/p/pnsku/N70044357V/45/_/1707215871/9af1bc00-74c4-4cfb-9656-274a20a93401.jpg?format=jpg&width=240,Spark Go 2024 Dual SIM Gravity Black 4+4GB RAM 128GB 4G - Middle East Version,,,12,,4 GB,310.0,128 GB,https://www.noon.com/uae-en/spark-go-2024-dual-sim-gravity-black-4-4gb-ram-128gb-4g-middle-east-version/N70023984V/p/?o=a9986de615c4fa4c
Mobile,Phantom Black,AED,https://f.nooncdn.com/p/v1611755996/N43692668A_1.jpg?format=jpg&width=240,Galaxy S21 Plus Dual Sim Phantom Black 8GB RAM 256GB 5G - International Version,880.0,,12,,8 GB,3999.0,256 GB,https://www.noon.com/uae-en/galaxy-s21-plus-dual-sim-phantom-black-8gb-ram-256gb-5g-international-version/N43692668A/p/?o=d8d2637fe72455bf
Mobile,Blue,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,iPhone 15 Plus 512GB Blue 5G With FaceTime - Middle East Version,,,12,Apple Bionic,6 GB,4799.0,512 GB,https://www.noon.com/uae-en/iphone-15-plus-512gb-blue-5g-with-facetime-middle-east-version/N53432590A/p/?o=e2c1bb32cb48b7aa
Mobile,Mint Green,AED,https://f.nooncdn.com/p/v1691405412/N53425730A_1.jpg?format=jpg&width=240,Redmi Note 12 Dual Sim Mint Green 8GB RAM 256GB 4G - Global Version,,,12,,8 GB,640.0,256 GB,https://www.noon.com/uae-en/redmi-note-12-dual-sim-mint-green-8gb-ram-256gb-4g-global-version/N53425437A/p/?o=b21d52d4f2c9e79e
Mobile,Moonlight White,AED,https://f.nooncdn.com/p/pnsku/N70091785V/45/_/1720687160/8bb06ead-2f40-4675-9e7c-3bbabd3e4b3a.jpg?format=jpg&width=240,200 Pro 5G Dual SIM Moon Light White 12GB RAM + 512GB - Middle East Version,,Android 14,12,Qualcomm Snapdragon,12 GB,2350.0,512 GB,https://www.noon.com/uae-en/200-pro-5g-dual-sim-moon-light-white-12gb-ram-512gb-middle-east-version/N70091787V/p/?o=a7aa09306169357d
Mobile,Mighty Black,AED,https://f.nooncdn.com/p/v1689922756/N53407978A_1.jpg?format=jpg&width=240,C53 Dual SIM Mighty Black 6GB 128GB 4G - Middle East Version,,,12,,6 GB,475.0,128 GB,https://www.noon.com/uae-en/c53-dual-sim-mighty-black-6gb-128gb-4g-middle-east-version/N53407977A/p/?o=bb092c8fbff2a28c
Mobile,White,AED,,"12 5G 16GB+1TB Smartphone Snapdragon 8 Gen 3 6.82″ AMOLED Display 50MP LYT-808 OIS 5400mAh 100W SuperVooc NFC, White China Version",2699.0,,12,,16 GB,3400.0,1 TB,https://www.noon.com/uae-en/12-5g-16gb-1tb-smartphone-snapdragon-8-gen-3-6-82-amoled-display-50mp-lyt-808-ois-5400mah-100w-supervooc-nfc-white-china-version/N70037102V/p/?o=b53219efe32b397a
Mobile,Grey,AED,,2720 Flip Dual SIM Grey 4GB 512MB RAM 4G LTE,,,12,Qualcomm Snapdragon,512 MB,260.0,4 GB,https://www.noon.com/uae-en/2720-flip-dual-sim-grey-4gb-512mb-ram-4g-lte/N29829121A/p/?o=f6f830f30b269d4f
Mobile,Phantom Silver,AED,https://f.nooncdn.com/p/pnsku/N70010101V/45/_/1696345246/5e5b57db-531f-4237-961d-fc0c8a893c08.jpg?format=jpg&width=240,Galaxy S21 Ultra 5G Single SIM Phantom Silver 12GB RAM 256GB ROM International Version,1098.0,,12,,12 GB,3899.0,256 GB,https://www.noon.com/uae-en/galaxy-s21-ultra-5g-single-sim-phantom-silver-12gb-ram-256gb-rom-international-version/N52366145A/p/?o=e83c90bd48972f6a
Mobile,Glowing Gold,AED,https://f.nooncdn.com/p/pnsku/N70062938V/45/_/1713330078/ba89c16f-f2e6-4976-862b-f4e783ef4123.jpg?format=jpg&width=240,A38 Dual SIM Glowing Gold 6GB RAM 128GB 4G,559.15,,12,,6 GB,658.35,128 GB,https://www.noon.com/uae-en/a38-dual-sim-glowing-gold-6gb-ram-128gb-4g/N70062937V/p/?o=f8e11d8f02ca800c
Mobile,Phantom Black,AED,https://f.nooncdn.com/p/v1681963291/N52731838A_1.jpg?format=jpg&width=240,Galaxy S22 Dual SIM Phantom Black 8GB RAM 256GB 5G - International Version,,,12,,8 GB,1265.0,256 GB,https://www.noon.com/uae-en/galaxy-s22-dual-sim-phantom-black-8gb-ram-256gb-5g-international-version/N52611462A/p/?o=d6dd7d1ac6c74c1c
Mobile,Cream,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,Galaxy Z Fold 5 Single Sim + eSim Cream 12GB RAM 512GB 5G - International Version,3445.0,,12,Qualcomm Snapdragon,12 GB,3759.5,512 GB,https://www.noon.com/uae-en/galaxy-z-fold-5-single-sim-esim-cream-12gb-ram-512gb-5g-international-version/N50400340A/p/?o=bebfb1a6326bb09b
Mobile,Phantom Silver,AED,https://f.nooncdn.com/p/v1630500021/N50585103A_1.jpg?format=jpg&width=240,Galaxy Z Fold 3 5G Dual SIM Phantom Silver 12GB RAM 512GB - International Version,1784.0,Android 11,12,Qualcomm Snapdragon,12 GB,7199.0,512 GB,https://www.noon.com/uae-en/galaxy-z-fold-3-5g-dual-sim-phantom-silver-12gb-ram-512gb-international-version/N50585103A/p/?o=a16beb459ebdcdbd
Mobile,Cream,AED,https://f.nooncdn.com/p/pnsku/N53418084A/45/_/1712245640/2cfdb8c2-419e-443c-9bc2-b55a619afbd9.jpg?format=jpg&width=240,Galaxy Z Fold 5 Dual SIM Cream 12GB RAM 512GB 5G - Middle East Version,3479.0,,12,,12 GB,7249.0,512 GB,https://www.noon.com/uae-en/galaxy-z-fold-5-dual-sim-cream-12gb-ram-512gb-5g-middle-east-version/N53418084A/p/?o=a2a75df81953d51a
Mobile,Phantom Black,AED,https://f.nooncdn.com/p/v1687430444/N52607073A_1.jpg?format=jpg&width=240,Galaxy S22 Ultra Dual SIM Phantom Black 12GB RAM 512GB 5G - International Version,2250.0,,12,,12 GB,5499.0,512 GB,https://www.noon.com/uae-en/galaxy-s22-ultra-dual-sim-phantom-black-12gb-ram-512gb-5g-international-version/N52612303A/p/?o=b312df8fab291a5c
Mobile,Blue,AED,https://f.nooncdn.com/p/v1556545583/N24732573A_0.jpg?format=jpg&width=240,Y9 Dual SIM Blue 4GB RAM 128GB 4G LTE,,Android 8.0/8.1(Oreo),12,HiSilicon Kirin 710,4 GB,182.0,128 GB,https://www.noon.com/uae-en/y9-dual-sim-blue-4gb-ram-128gb-4g-lte/N24732574A/p/?o=c7ae748826ebbacc
Mobile,Green,AED,https://f.nooncdn.com/p/v1687430494/N53383609A_1.jpg?format=jpg&width=240,Galaxy S23 Ultra 5G Dual SIM Green 12GB RAM 1TB - International Version,5990.0,,12,,12 GB,6449.0,1 TB,https://www.noon.com/uae-en/galaxy-s23-ultra-5g-dual-sim-green-12gb-ram-1tb-international-version/N53383581A/p/?o=ec6c139c933dfa4e
Mobile,Graphite/Gray,AED,https://f.nooncdn.com/p/pnsku/N53418067A/45/_/1712245640/f3cc9bce-6cec-4d91-9ccb-180ea23fcc5d.jpg?format=jpg&width=240,Galaxy Z Flip 5 Dual SIM Graphite/Gray 8GB RAM 256GB 5G - Middle East Version,1840.0,,12,,8 GB,3899.0,256 GB,https://www.noon.com/uae-en/galaxy-z-flip-5-dual-sim-graphite-gray-8gb-ram-256gb-5g-middle-east-version/N53418066A/p/?o=ad30b67693612d3e
Mobile,Rococo Pearl,AED,https://f.nooncdn.com/p/v1683710503/N53401054A_1.jpg?format=jpg&width=240,P60 Pro Dual SIM Rococo Pearl 12GB RAM 512GB 4G - Middle East Version,2745.0,,12,,12 GB,4399.0,512 GB,https://www.noon.com/uae-en/p60-pro-dual-sim-rococo-pearl-12gb-ram-512gb-4g-middle-east-version/N53400961A/p/?o=fc1fdde7bc2cf04b
Mobile,Phantom black,AED,https://f.nooncdn.com/p/v1687430467/N53338189A_1.jpg?format=jpg&width=240,Galaxy Z Fold 4 5G Dual SIM Phantom Black 12GB RAM 256GB - Middle East Version,2030.0,Android 11,12,Qualcomm Snapdragon,12 GB,6799.0,256 GB,https://www.noon.com/uae-en/galaxy-z-fold-4-5g-dual-sim-phantom-black-12gb-ram-256gb-middle-east-version/N53338178A/p/?o=e9a559e394e42c8b
Mobile,Phantom Black,AED,,Galaxy Z Fold 3 5G Single SIM Phantom Black 12GB RAM 256GB - International version,1599.0,Android 11,12,Qualcomm Snapdragon,12 GB,6799.0,256 GB,https://www.noon.com/uae-en/galaxy-z-fold-3-5g-single-sim-phantom-black-12gb-ram-256gb-international-version/N49716524A/p/?o=d0f2340b1ec3a24a
Mobile,Graphite/Grey,AED,https://f.nooncdn.com/p/pnsku/N53418075A/45/_/1712245641/9748b185-009c-433d-b227-56ab00300335.jpg?format=jpg&width=240,Galaxy Z Flip 5 Dual SIM Graphite/Grey 8GB RAM 512GB 5G - Middle East Version,1935.0,,12,,8 GB,4349.0,512 GB,https://www.noon.com/uae-en/galaxy-z-flip-5-dual-sim-graphite-grey-8gb-ram-512gb-5g-middle-east-version/N53418074A/p/?o=fe6ac946990f930f
Mobile,Amber Yellow,AED,https://f.nooncdn.com/p/pnsku/N70036935V/45/_/1705580068/2c91ee14-4aab-4124-871b-3f90ca1dbc0c.jpg?format=jpg&width=240,Galaxy S24 Dual SIM Amber Yellow 8GB RAM 128GB 5G - International Version,2199.0,,12,,8 GB,3249.0,128 GB,https://www.noon.com/uae-en/galaxy-s24-dual-sim-amber-yellow-8gb-ram-128gb-5g-international-version/N70036935V/p/?o=a6e4d53b0a228c7f
Mobile,Black,AED,,RAVOZ V3 Without Camera and GPS 4G 128GB 6GB RAM 5000mAh No Camera and GPS,798.0,,12,,6 GB,1199.0,,https://www.noon.com/uae-en/ravoz-v3-without-camera-and-gps-4g-128gb-6gb-ram-5000mah-no-camera-and-gps/Z0DD43C4FFE6DD2524FA5Z/p/?o=z0dd43c4ffe6dd2524fa5z-1
Mobile,Burgundy,AED,https://f.nooncdn.com/p/v1687430441/N52535519A_1.jpg?format=jpg&width=240,Galaxy S22 Ultra Single Sim + eSim Burgundy 128GB 8GB RAM 5G - International Version,,,12,,8 GB,1570.0,128 GB,https://www.noon.com/uae-en/galaxy-s22-ultra-single-sim-esim-burgundy-128gb-8gb-ram-5g-international-version/N52535519A/p/?o=bdf4519fccd9120b
Mobile,Graphite,AED,https://f.nooncdn.com/p/pnsku/N53374464A/45/_/1712239192/bcacc0c1-f7a4-4d37-91b3-731a6b0f67a5.jpg?format=jpg&width=240,Galaxy S23 Ultra 5G Dual Sim Graphite 12GB RAM 256GB - Middle East Version,,,12,,12 GB,2539.0,256 GB,https://www.noon.com/uae-en/galaxy-s23-ultra-5g-dual-sim-graphite-12gb-ram-256gb-middle-east-version/N53404717A/p/?o=d3e46a9ad68a4d0c
Mobile,Aurora Purple,AED,,Redmi Note 13 Pro+ 5G Dual SIM Aurora Purple 12GB RAM 256GB ROM -China Version,,Android 14,12,MediaTek Dimensity,12 GB,1080.0,256 GB,https://www.noon.com/uae-en/redmi-note-13-pro-5g-dual-sim-aurora-purple-12gb-ram-256gb-rom-china-version/N70065760V/p/?o=de8a24caba5389ec
